Actual Plant 코드,Actual Plant 명,Ship-to party,Shipment Route,Region Code,광역도시,시군구
11R2,평택RDC,KP13124,KRD900,CCA,강원도,강릉시
11R2,평택RDC,KP13266,KRD980,CIA,강원도,원주시
11R2,평택RDC,2895,KRD9B0,CVA,강원도,철원군
11R2,평택RDC,3019216,KRD9B0,CVA,강원도,철원군
11R2,평택RDC,6416,KRD9B0,CVA,강원도,철원군
11R2,평택RDC,9808,KRD9B0,CVA,강원도,철원군
11R2,평택RDC,KH01308,KRD9B0,CVA,강원도,철원군
11R2,평택RDC,KP12452,KRD9B0,CVA,강원도,철원군
11R2,평택RDC,3000128,KRD800,HEA,경기도,가평군
11R2,평택RDC,8133,KRD800,HEA,경기도,가평군
11R2,평택RDC,KH08428,KRD800,HEA,경기도,가평군
11R2,평택RDC,KH10971,KRD800,HEA,경기도,가평군
11R2,평택RDC,KH11271,KRD800,HEA,경기도,가평군
11R2,평택RDC,KP11337,KRD800,HEA,경기도,가평군
11R2,평택RDC,KP13046,KRD800,HEA,경기도,가평군
11R2,평택RDC,KP13279,KRD800,HEA,경기도,가평군
11R2,평택RDC,10117,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,10310,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,10356,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,2577,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,345,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,3904,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,9547,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,KH03923,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,KH08187,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,KH08277,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,KH09446,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,KH11250,KRD810,FKA,경기도,고양시 덕양구
11R2,평택RDC,KP12177,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,KP12593,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,KP13052,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,KP13320,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,KP13629,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,KP13719,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,KP13805,KRD810,FJA,경기도,고양시 덕양구
11R2,평택RDC,10096,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,3013211,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,3018743,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,5942,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,8837,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,9874,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KH01344,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KH01432,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KH04593,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KH07913,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KH08402,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KH09777,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KH09785,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KH10142,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KH10335,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KH11249,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KP11774,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KP11899,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KP12702,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KP12848,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KP13468,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KP13775,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,KP13790,KRD811,FJA,경기도,고양시 일산동구
11R2,평택RDC,3015897,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,316,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,7908,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,9416,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KH01994,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KH02649,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KH05558,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KH08719,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KH09975,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KH10358,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KH10360,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KH11204,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KH11279,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KH11374,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KP11165,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KP13075,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KP13779,KRD812,FJA,경기도,고양시 일산서구
11R2,평택RDC,KP11349,KRD820,FUA,경기도,과천시
11R2,평택RDC,KP13166,KRD820,FUA,경기도,과천시
11R2,평택RDC,3020002,KRD830,FSA,경기도,광명시
11R2,평택RDC,5520,KRD830,FSA,경기도,광명시
11R2,평택RDC,5552,KRD830,FSA,경기도,광명시
11R2,평택RDC,8285,KRD830,FSA,경기도,광명시
11R2,평택RDC,8336,KRD830,FSA,경기도,광명시
11R2,평택RDC,KH01329,KRD830,FSA,경기도,광명시
11R2,평택RDC,KH02227,KRD830,FSA,경기도,광명시
11R2,평택RDC,KH11093,KRD830,FSA,경기도,광명시
11R2,평택RDC,KH11152,KRD830,FSA,경기도,광명시
11R2,평택RDC,KH11256,KRD830,FSA,경기도,광명시
11R2,평택RDC,KP11671,KRD830,FSA,경기도,광명시
11R2,평택RDC,KP11951,KRD830,FSA,경기도,광명시
11R2,평택RDC,3682,KRD840,GSA,경기도,광주시
11R2,평택RDC,4944,KRD840,GSA,경기도,광주시
11R2,평택RDC,522,KRD840,GSA,경기도,광주시
11R2,평택RDC,530,KRD840,GSA,경기도,광주시
11R2,평택RDC,5342,KRD840,GSA,경기도,광주시
11R2,평택RDC,6123,KRD840,GSA,경기도,광주시
11R2,평택RDC,7600,KRD840,GSA,경기도,광주시
11R2,평택RDC,7778,KRD840,GSA,경기도,광주시
11R2,평택RDC,9675,KRD840,GSA,경기도,광주시
11R2,평택RDC,KH00627,KRD840,GSA,경기도,광주시
11R2,평택RDC,KH02199,KRD840,GSA,경기도,광주시
11R2,평택RDC,KH08105,KRD840,GSA,경기도,광주시
11R2,평택RDC,KH09686,KRD840,GSA,경기도,광주시
11R2,평택RDC,KH10396,KRD840,GSA,경기도,광주시
11R2,평택RDC,KH10507,KRD840,GSA,경기도,광주시
11R2,평택RDC,KH10680,KRD840,GSA,경기도,광주시
11R2,평택RDC,KH11198,KRD840,GSA,경기도,광주시
11R2,평택RDC,KH11323,KRD840,GSA,경기도,광주시
11R2,평택RDC,KP11656,KRD840,GSA,경기도,광주시
11R2,평택RDC,KP12337,KRD840,GSA,경기도,광주시
11R2,평택RDC,KP12341,KRD840,GSA,경기도,광주시
11R2,평택RDC,KP12476,KRD840,GSA,경기도,광주시
11R2,평택RDC,KP12849,KRD840,GSA,경기도,광주시
11R2,평택RDC,KP13087,KRD840,GSA,경기도,광주시
11R2,평택RDC,KP13196,KRD840,GSA,경기도,광주시
11R2,평택RDC,KP13219,KRD840,GSA,경기도,광주시
11R2,평택RDC,KP13257,KRD840,GSA,경기도,광주시
11R2,평택RDC,KP13269,KRD840,GSA,경기도,광주시
11R2,평택RDC,KP13324,KRD840,GSA,경기도,광주시
11R2,평택RDC,167,KRD850,HAA,경기도,구리시
11R2,평택RDC,3020118,KRD850,HAA,경기도,구리시
11R2,평택RDC,9210,KRD850,HAA,경기도,구리시
11R2,평택RDC,KH09561,KRD850,HAA,경기도,구리시
11R2,평택RDC,KH10005,KRD850,HAA,경기도,구리시
11R2,평택RDC,KP12355,KRD850,HAA,경기도,구리시
11R2,평택RDC,KP13284,KRD850,HAA,경기도,구리시
11R2,평택RDC,KP13626,KRD850,HAA,경기도,구리시
11R2,평택RDC,KH07509,KRD860,GDA,경기도,군포시
11R2,평택RDC,KH09604,KRD860,GDA,경기도,군포시
11R2,평택RDC,KH10080,KRD860,GDA,경기도,군포시
11R2,평택RDC,KH11285,KRD860,GDA,경기도,군포시
11R2,평택RDC,KH11301,KRD860,GDA,경기도,군포시
11R2,평택RDC,KP13319,KRD860,GDA,경기도,군포시
11R2,평택RDC,10206,KRD870,FNA,경기도,김포시
11R2,평택RDC,3022067,KRD870,FNA,경기도,김포시
11R2,평택RDC,491,KRD870,FNA,경기도,김포시
11R2,평택RDC,7436,KRD870,FNA,경기도,김포시
11R2,평택RDC,9023,KRD870,FNA,경기도,김포시
11R2,평택RDC,9358,KRD870,FNA,경기도,김포시
11R2,평택RDC,KH00943,KRD870,FNA,경기도,김포시
11R2,평택RDC,KH06158,KRD870,FNA,경기도,김포시
11R2,평택RDC,KH09072,KRD870,FNA,경기도,김포시
11R2,평택RDC,KH09913,KRD870,FNA,경기도,김포시
11R2,평택RDC,KH10119,KRD870,FNA,경기도,김포시
11R2,평택RDC,KH10421,KRD870,FNA,경기도,김포시
11R2,평택RDC,KH10427,KRD870,FNA,경기도,김포시
11R2,평택RDC,KH10750,KRD870,FNA,경기도,김포시
11R2,평택RDC,KH10768,KRD870,FNA,경기도,김포시
11R2,평택RDC,KH10954,KRD870,FNA,경기도,김포시
11R2,평택RDC,KH11175,KRD870,FNA,경기도,김포시
11R2,평택RDC,KH11337,KRD870,FNA,경기도,김포시
11R2,평택RDC,KH11371,KRD870,FNA,경기도,김포시
11R2,평택RDC,KP11242,KRD870,FNA,경기도,김포시
11R2,평택RDC,KP12261,KRD870,FNA,경기도,김포시
11R2,평택RDC,KP12811,KRD870,FNA,경기도,김포시
11R2,평택RDC,KP12844,KRD870,FNA,경기도,김포시
11R2,평택RDC,KP12884,KRD870,FNA,경기도,김포시
11R2,평택RDC,KP13111,KRD870,FNA,경기도,김포시
11R2,평택RDC,KP13213,KRD870,FNA,경기도,김포시
11R2,평택RDC,KP13246,KRD870,FNA,경기도,김포시
11R2,평택RDC,KP13676,KRD870,FNA,경기도,김포시
11R2,평택RDC,10427,KRD880,HBA,경기도,남양주시
11R2,평택RDC,10428,KRD880,HBA,경기도,남양주시
11R2,평택RDC,10549,KRD880,HBA,경기도,남양주시
11R2,평택RDC,200,KRD880,HBA,경기도,남양주시
11R2,평택RDC,3004654,KRD880,HBA,경기도,남양주시
11R2,평택RDC,3019158,KRD880,HBA,경기도,남양주시
11R2,평택RDC,3019726,KRD880,HBA,경기도,남양주시
11R2,평택RDC,3019945,KRD880,HBA,경기도,남양주시
11R2,평택RDC,3020117,KRD880,HBA,경기도,남양주시
11R2,평택RDC,3022065,KRD880,HBA,경기도,남양주시
11R2,평택RDC,4680,KRD880,HBA,경기도,남양주시
11R2,평택RDC,4883,KRD880,HBA,경기도,남양주시
11R2,평택RDC,5097,KRD880,HBA,경기도,남양주시
11R2,평택RDC,6649,KRD880,HBA,경기도,남양주시
11R2,평택RDC,6713,KRD880,HBA,경기도,남양주시
11R2,평택RDC,7753,KRD880,HBA,경기도,남양주시
11R2,평택RDC,7888,KRD880,HBA,경기도,남양주시
11R2,평택RDC,9532,KRD880,HBA,경기도,남양주시
11R2,평택RDC,9782,KRD880,HBA,경기도,남양주시
11R2,평택RDC,9856,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KH02177,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KH02238,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KH05645,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KH06167,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KH07280,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KH08118,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KH10058,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KH10068,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KH10525,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KH11377,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KP11207,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KP11566,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KP11864,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KP11964,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KP12138,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KP12708,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KP12836,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KP13173,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KP13624,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KP13738,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KP13762,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KP13815,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KP13827,KRD880,HBA,경기도,남양주시
11R2,평택RDC,KH08545,KRD890,HHA,경기도,동두천시
11R2,평택RDC,KP11962,KRD890,HHA,경기도,동두천시
11R2,평택RDC,KP12712,KRD890,HHA,경기도,동두천시
11R2,평택RDC,KP13101,KRD890,HHA,경기도,동두천시
11R2,평택RDC,3637,KRD8A0,FPA,경기도,부천시 소사구
11R2,평택RDC,KP11754,KRD8A0,FPA,경기도,부천시 소사구
11R2,평택RDC,KP13695,KRD8A0,FPA,경기도,부천시 소사구
11R2,평택RDC,KP13702,KRD8A0,FPA,경기도,부천시 소사구
11R2,평택RDC,3844,KRD8A0,FPA,경기도,부천시 오정구
11R2,평택RDC,7680,KRD8A0,FPA,경기도,부천시 오정구
11R2,평택RDC,KH11023,KRD8A0,FPA,경기도,부천시 오정구
11R2,평택RDC,3018354,KRD8A0,FPA,경기도,부천시 원미구
11R2,평택RDC,467,KRD8A0,FPA,경기도,부천시 원미구
11R2,평택RDC,4674,KRD8A0,FPA,경기도,부천시 원미구
11R2,평택RDC,670,KRD8A0,FPA,경기도,부천시 원미구
11R2,평택RDC,KH02061,KRD8A0,FPA,경기도,부천시 원미구
11R2,평택RDC,KH09562,KRD8A0,FPA,경기도,부천시 원미구
11R2,평택RDC,KP11673,KRD8A0,FPA,경기도,부천시 원미구
11R2,평택RDC,KP13228,KRD8A0,FPA,경기도,부천시 원미구
11R2,평택RDC,KP13415,KRD305,FPA,경기도,부천시 원미구
11R2,평택RDC,KP13428,KRD8A0,FPA,경기도,부천시 원미구
11R2,평택RDC,KP13690,KRD8A0,FPA,경기도,부천시 원미구
11R2,평택RDC,10554,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,2516,KRD8B0,ALA,경기도,성남시 분당구
11R2,평택RDC,3001848,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,3010879,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,3018424,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,3018827,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,3020316,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,510,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,511,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,5289,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,KH07325,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,KH08087,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,KH08124,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,KH08699,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,KH09305,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,KH09726,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,KH11372,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,KP11355,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,KP13316,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,KP13833,KRD8B0,GRA,경기도,성남시 분당구
11R2,평택RDC,3019211,KRD8B1,GRA,경기도,성남시 수정구
11R2,평택RDC,308,KRD8B1,GRA,경기도,성남시 수정구
11R2,평택RDC,5361,KRD8B1,GRA,경기도,성남시 수정구
11R2,평택RDC,KH02378,KRD8B1,GRA,경기도,성남시 수정구
11R2,평택RDC,KH09560,KRD8B1,GRA,경기도,성남시 수정구
11R2,평택RDC,KH09909,KRD8B1,GRA,경기도,성남시 수정구
11R2,평택RDC,KH09958,KRD8B1,GRA,경기도,성남시 수정구
11R2,평택RDC,KH10466,KRD8B1,GRA,경기도,성남시 수정구
11R2,평택RDC,KH10679,KRD8B1,GRA,경기도,성남시 수정구
11R2,평택RDC,KH10972,KRD8B1,GRA,경기도,성남시 수정구
11R2,평택RDC,KP12011,KRD8B1,GPA,경기도,성남시 수정구
11R2,평택RDC,KP13742,KRD8B1,GRA,경기도,성남시 수정구
11R2,평택RDC,KP13848,KRD8B1,GRA,경기도,성남시 수정구
11R2,평택RDC,521,KRD8B2,GRA,경기도,성남시 중원구
11R2,평택RDC,5398,KRD8B2,GRA,경기도,성남시 중원구
11R2,평택RDC,7816,KRD8B2,GRA,경기도,성남시 중원구
11R2,평택RDC,KH10336,KRD8B2,GRA,경기도,성남시 중원구
11R2,평택RDC,KH11016,KRD8B2,GRA,경기도,성남시 중원구
11R2,평택RDC,KP11326,KRD8B2,GRA,경기도,성남시 중원구
11R2,평택RDC,KP13256,KRD8B2,GRA,경기도,성남시 중원구
11R2,평택RDC,3002088,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,599,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,6357,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,642,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,7085,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,7695,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KH00927,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KH07660,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KH10089,KRD8C0,GGA,경기도,수원시 권선구
11R2,평택RDC,KH10397,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KH10979,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KH11055,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KH11094,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KP11564,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KP11960,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KP12188,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KP12383,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KP12647,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KP12835,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KP12997,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KP13078,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KP13474,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KP13693,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KP13728,KRD8C0,GIA,경기도,수원시 권선구
11R2,평택RDC,KP13837,KRD8C0,GFA,경기도,수원시 권선구
11R2,평택RDC,KH10131,KRD8C1,GFA,경기도,수원시 영통구
11R2,평택RDC,KH10792,KRD8C1,GFA,경기도,수원시 영통구
11R2,평택RDC,KP12356,KRD8C1,GFA,경기도,수원시 영통구
11R2,평택RDC,KP13835,KRD8C1,GFA,경기도,수원시 영통구
11R2,평택RDC,2825,KRD8D0,GFA,경기도,수원시 장안구
11R2,평택RDC,4911,KRD8C2,GFA,경기도,수원시 장안구
11R2,평택RDC,616,KRD8C2,GFA,경기도,수원시 장안구
11R2,평택RDC,6853,KRD8C2,GFA,경기도,수원시 장안구
11R2,평택RDC,7696,KRD8C2,GFA,경기도,수원시 장안구
11R2,평택RDC,9604,KRD8C2,GFA,경기도,수원시 장안구
11R2,평택RDC,KP12211,KRD8C2,GFA,경기도,수원시 장안구
11R2,평택RDC,4751,KRD8C3,GFA,경기도,수원시 팔달구
11R2,평택RDC,8256,KRD8C3,GFA,경기도,수원시 팔달구
11R2,평택RDC,KH02220,KRD8C3,GFA,경기도,수원시 팔달구
11R2,평택RDC,KH07506,KRD8C3,GFA,경기도,수원시 팔달구
11R2,평택RDC,KH11062,KRD8C3,GFA,경기도,수원시 팔달구
11R2,평택RDC,KP11363,KRD8C3,GFA,경기도,수원시 팔달구
11R2,평택RDC,KP11600,KRD8C3,GFA,경기도,수원시 팔달구
11R2,평택RDC,KP13006,KRD8C3,GFA,경기도,수원시 팔달구
11R2,평택RDC,10360,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,10570,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,3004865,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,3017208,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,4236,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,477,KRD8D0,BBA,경기도,시흥시
11R2,평택RDC,6082,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,6845,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,8241,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,9356,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH06343,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH08775,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH08794,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH09310,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH09511,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH09596,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH10054,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH10239,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH10456,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH11054,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH11183,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH11270,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH11329,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KH11335,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP11182,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP11357,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP11401,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP11655,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP12423,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP12435,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP12470,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP12671,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP12705,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP12883,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP13035,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP13224,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP13763,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP13816,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP13832,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,KP13846,KRD8D0,FVA,경기도,시흥시
11R2,평택RDC,10105,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,10502,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,5341,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,6382,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,702,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,716,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,7863,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,9364,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,9669,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,KP11028,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,KP11852,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,KP13202,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,KP13786,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,KP13873,KRD8E0,FTA,경기도,안산시 단원구
11R2,평택RDC,5951,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,6097,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,727,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,9883,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,KH10051,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,KP12677,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,KP13079,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,KP13092,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,KP13280,KRD8E1,FTA,경기도,안산시 상록구
11R2,평택RDC,10512,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,3009605,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,6363,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,6716,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,7183,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,7840,KRD8F0,EJA,경기도,안성시
11R2,평택RDC,8148,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,9807,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KH02300,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KH09174,KKR143,GNA,경기도,안성시
11R2,평택RDC,KH10580,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KH10980,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KH11307,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KP11074,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KP11307,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KP13670,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,KP13691,KRD8F0,GNA,경기도,안성시
11R2,평택RDC,10587,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,5206,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,701,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KH02231,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KH10809,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KH10902,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KH11082,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KP11147,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KP11676,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,KP12932,KRD8G0,GBA,경기도,안양시 동안구
11R2,평택RDC,10241,KRD8G1,GBA,경기도,안양시 만안구
11R2,평택RDC,6098,KRD8G1,GBA,경기도,안양시 만안구
11R2,평택RDC,6457,KRD8G1,GBA,경기도,안양시 만안구
